instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,keterangan,hr,year_month,hum_bin
8688,2012-01-02,1,1,1,1,1,0,1,0.24,0.2273,0.38,0.2239,4,89,93,hour,19.0,2012-01,Normal (30-60%)
8689,2012-01-02,1,1,1,1,1,0,1,0.24,0.2273,0.41,0.2239,5,83,88,hour,20.0,2012-01,Normal (30-60%)
8690,2012-01-02,1,1,1,1,1,0,2,0.24,0.2121,0.41,0.3284,3,63,66,hour,21.0,2012-01,Normal (30-60%)
8691,2012-01-02,1,1,1,1,1,0,2,0.22,0.2121,0.44,0.2836,3,36,39,hour,22.0,2012-01,Normal (30-60%)
8692,2012-01-02,1,1,1,1,1,0,1,0.22,0.2121,0.44,0.2537,2,32,34,hour,23.0,2012-01,Normal (30-60%)
8693,2012-01-03,1,1,1,0,2,1,1,0.2,0.197,0.51,0.2537,0,13,13,hour,0.0,2012-01,Normal (30-60%)
8694,2012-01-03,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,1,5,6,hour,1.0,2012-01,Normal (30-60%)
8695,2012-01-03,1,1,1,0,2,1,1,0.18,0.1667,0.51,0.2537,0,3,3,hour,2.0,2012-01,Normal (30-60%)
8696,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.55,0.2836,0,2,2,hour,3.0,2012-01,Normal (30-60%)
8697,2012-01-03,1,1,1,0,2,1,1,0.16,0.1515,0.55,0.2537,0,5,5,hour,4.0,2012-01,Normal (30-60%)
8698,2012-01-03,1,1,1,0,2,1,1,0.14,0.1364,0.54,0.194,0,12,12,hour,5.0,2012-01,Normal (30-60%)
8699,2012-01-03,1,1,1,0,2,1,1,0.14,0.1212,0.59,0.2836,4,81,85,hour,6.0,2012-01,Normal (30-60%)
8700,2012-01-03,1,1,1,0,2,1,1,0.14,0.1212,0.59,0.2537,2,168,170,hour,7.0,2012-01,Normal (30-60%)
8701,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.55,0.2836,5,349,354,hour,8.0,2012-01,Normal (30-60%)
8702,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.5,0.2836,8,145,153,hour,9.0,2012-01,Normal (30-60%)
8703,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.47,0.4627,5,55,60,hour,10.0,2012-01,Normal (30-60%)
8704,2012-01-03,1,1,1,0,2,1,1,0.18,0.1364,0.37,0.5224,12,63,75,hour,11.0,2012-01,Normal (30-60%)
8705,2012-01-03,1,1,1,0,2,1,1,0.18,0.1364,0.37,0.5224,4,70,74,hour,12.0,2012-01,Normal (30-60%)
8706,2012-01-03,1,1,1,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68,73,hour,13.0,2012-01,Normal (30-60%)
8707,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.43,0.5224,7,72,79,hour,14.0,2012-01,Normal (30-60%)
8708,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.37,0.4179,9,68,77,hour,15.0,2012-01,Normal (30-60%)
8709,2012-01-03,1,1,1,0,2,1,1,0.14,0.0909,0.39,0.5821,7,129,136,hour,16.0,2012-01,Normal (30-60%)
8710,2012-01-03,1,1,1,0,2,1,1,0.14,0.1061,0.26,0.4627,4,241,245,hour,17.0,2012-01,Kering (<30%)
8711,2012-01-03,1,1,1,0,2,1,1,0.14,0.0909,0.26,0.5224,10,214,224,hour,18.0,2012-01,Kering (<30%)
8712,2012-01-03,1,1,1,0,2,1,1,0.12,0.0909,0.28,0.4179,4,152,156,hour,19.0,2012-01,Kering (<30%)
8713,2012-01-03,1,1,1,0,2,1,1,0.12,0.1212,0.33,0.2537,0,115,115,hour,20.0,2012-01,Normal (30-60%)
8714,2012-01-03,1,1,1,0,2,1,1,0.1,0.1061,0.36,0.2239,2,66,68,hour,21.0,2012-01,Normal (30-60%)
8715,2012-01-03,1,1,1,0,2,1,1,0.1,0.1061,0.46,0.2537,0,33,33,hour,22.0,2012-01,Normal (30-60%)
8716,2012-01-03,1,1,1,0,2,1,1,0.1,0.0758,0.46,0.3881,0,18,18,hour,23.0,2012-01,Normal (30-60%)
8717,2012-01-04,1,1,1,0,3,1,1,0.08,0.0606,0.42,0.3284,0,9,9,hour,0.0,2012-01,Normal (30-60%)
8718,2012-01-04,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3,hour,1.0,2012-01,Normal (30-60%)
8719,2012-01-04,1,1,1,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,hour,2.0,2012-01,Normal (30-60%)
8720,2012-01-04,1,1,1,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,hour,3.0,2012-01,Normal (30-60%)
8721,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.194,0,2,2,hour,4.0,2012-01,Normal (30-60%)
8722,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.194,0,14,14,hour,5.0,2012-01,Normal (30-60%)
8723,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.1642,0,59,59,hour,6.0,2012-01,Normal (30-60%)
8724,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.44,0.194,1,151,152,hour,7.0,2012-01,Normal (30-60%)
8725,2012-01-04,1,1,1,0,3,1,1,0.02,0.0606,0.44,0.1343,5,310,315,hour,8.0,2012-01,Normal (30-60%)
8726,2012-01-04,1,1,1,0,3,1,1,0.04,0.0606,0.45,0.1343,7,173,180,hour,9.0,2012-01,Normal (30-60%)
8727,2012-01-04,1,1,1,0,3,1,1,0.06,0.1061,0.45,0.0,7,57,64,hour,10.0,2012-01,Normal (30-60%)
8728,2012-01-04,1,1,1,0,3,1,2,0.08,0.1212,0.42,0.0896,6,40,46,hour,11.0,2012-01,Normal (30-60%)
8729,2012-01-04,1,1,1,0,3,1,2,0.1,0.1061,0.46,0.194,9,75,84,hour,12.0,2012-01,Normal (30-60%)
8730,2012-01-04,1,1,1,0,3,1,2,0.14,0.1212,0.43,0.2537,9,82,91,hour,13.0,2012-01,Normal (30-60%)
8731,2012-01-04,1,1,1,0,3,1,2,0.14,0.1212,0.46,0.2537,6,69,75,hour,14.0,2012-01,Normal (30-60%)
8732,2012-01-04,1,1,1,0,3,1,2,0.18,0.1515,0.37,0.3284,9,81,90,hour,15.0,2012-01,Normal (30-60%)
8733,2012-01-04,1,1,1,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131,hour,16.0,2012-01,Normal (30-60%)
8734,2012-01-04,1,1,1,0,3,1,2,0.2,0.197,0.4,0.194,9,272,281,hour,17.0,2012-01,Normal (30-60%)
8735,2012-01-04,1,1,1,0,3,1,2,0.2,0.2121,0.37,0.1343,9,280,289,hour,18.0,2012-01,Normal (30-60%)
8736,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182,184,hour,19.0,2012-01,Normal (30-60%)
8737,2012-01-04,1,1,1,0,3,1,2,0.2,0.197,0.4,0.194,2,121,123,hour,20.0,2012-01,Normal (30-60%)
8738,2012-01-04,1,1,1,0,3,1,2,0.2,0.2576,0.44,0.0,2,88,90,hour,21.0,2012-01,Normal (30-60%)
8739,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52,hour,22.0,2012-01,Normal (30-60%)
8740,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.44,0.1045,0,32,32,hour,23.0,2012-01,Normal (30-60%)
8741,2012-01-05,1,1,1,0,4,1,2,0.22,0.2273,0.47,0.194,1,13,14,hour,0.0,2012-01,Normal (30-60%)
8742,2012-01-05,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,5,5,hour,1.0,2012-01,Normal (30-60%)
8743,2012-01-05,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4,hour,2.0,2012-01,Normal (30-60%)
8744,2012-01-05,1,1,1,0,4,1,1,0.2,0.2576,0.61,0.0,0,4,4,hour,3.0,2012-01,Lembap (>60%)
8745,2012-01-05,1,1,1,0,4,1,2,0.2,0.2273,0.59,0.0896,0,5,5,hour,4.0,2012-01,Normal (30-60%)
8746,2012-01-05,1,1,1,0,4,1,2,0.2,0.2273,0.59,0.0896,0,26,26,hour,5.0,2012-01,Normal (30-60%)
8747,2012-01-05,1,1,1,0,4,1,2,0.2,0.2121,0.75,0.1343,0,78,78,hour,6.0,2012-01,Lembap (>60%)
8748,2012-01-05,1,1,1,0,4,1,2,0.2,0.2273,0.69,0.0896,3,212,215,hour,7.0,2012-01,Lembap (>60%)
8749,2012-01-05,1,1,1,0,4,1,2,0.2,0.2576,0.75,0.0,11,377,388,hour,8.0,2012-01,Lembap (>60%)
8750,2012-01-05,1,1,1,0,4,1,2,0.22,0.2727,0.69,0.0,7,220,227,hour,9.0,2012-01,Lembap (>60%)
8751,2012-01-05,1,1,1,0,4,1,2,0.24,0.2576,0.52,0.0896,5,81,86,hour,10.0,2012-01,Normal (30-60%)
8752,2012-01-05,1,1,1,0,4,1,1,0.3,0.3333,0.49,0.0,6,78,84,hour,11.0,2012-01,Normal (30-60%)
8753,2012-01-05,1,1,1,0,4,1,1,0.3,0.2879,0.49,0.2537,6,114,120,hour,12.0,2012-01,Normal (30-60%)
8754,2012-01-05,1,1,1,0,4,1,1,0.34,0.303,0.42,0.2985,6,112,118,hour,13.0,2012-01,Normal (30-60%)
8755,2012-01-05,1,1,1,0,4,1,1,0.34,0.3182,0.39,0.2836,13,104,117,hour,14.0,2012-01,Normal (30-60%)
8756,2012-01-05,1,1,1,0,4,1,1,0.36,0.3333,0.34,0.2836,6,113,119,hour,15.0,2012-01,Normal (30-60%)
8757,2012-01-05,1,1,1,0,4,1,1,0.36,0.3333,0.34,0.2836,19,178,197,hour,16.0,2012-01,Normal (30-60%)
8758,2012-01-05,1,1,1,0,4,1,2,0.36,0.3485,0.34,0.194,19,393,412,hour,17.0,2012-01,Normal (30-60%)
8759,2012-01-05,1,1,1,0,4,1,1,0.34,0.3333,0.36,0.1642,9,374,383,hour,18.0,2012-01,Normal (30-60%)
8760,2012-01-05,1,1,1,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265,hour,19.0,2012-01,Normal (30-60%)
8761,2012-01-05,1,1,1,0,4,1,1,0.3,0.3333,0.49,0.0,5,172,177,hour,20.0,2012-01,Normal (30-60%)
8762,2012-01-05,1,1,1,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97,hour,21.0,2012-01,Normal (30-60%)
8763,2012-01-05,1,1,1,0,4,1,1,0.26,0.2576,0.6,0.1642,1,70,71,hour,22.0,2012-01,Normal (30-60%)
8764,2012-01-05,1,1,1,0,4,1,1,0.24,0.2576,0.7,0.1045,4,56,60,hour,23.0,2012-01,Lembap (>60%)
8765,2012-01-06,1,1,1,0,5,1,1,0.22,0.2576,0.75,0.0896,1,24,25,hour,0.0,2012-01,Lembap (>60%)
8766,2012-01-06,1,1,1,0,5,1,1,0.22,0.2727,0.75,0.0,2,6,8,hour,1.0,2012-01,Lembap (>60%)
8767,2012-01-06,1,1,1,0,5,1,1,0.22,0.2273,0.69,0.1642,2,3,5,hour,2.0,2012-01,Lembap (>60%)
8768,2012-01-06,1,1,1,0,5,1,1,0.22,0.2424,0.69,0.1045,1,3,4,hour,3.0,2012-01,Lembap (>60%)
8769,2012-01-06,1,1,1,0,5,1,1,0.22,0.2273,0.69,0.1343,0,3,3,hour,4.0,2012-01,Lembap (>60%)
8770,2012-01-06,1,1,1,0,5,1,2,0.2,0.2121,0.8,0.1343,0,13,13,hour,5.0,2012-01,Lembap (>60%)
8771,2012-01-06,1,1,1,0,5,1,2,0.22,0.2424,0.73,0.1045,1,69,70,hour,6.0,2012-01,Lembap (>60%)
8772,2012-01-06,1,1,1,0,5,1,2,0.24,0.2879,0.65,0.0,4,201,205,hour,7.0,2012-01,Lembap (>60%)
8773,2012-01-06,1,1,1,0,5,1,1,0.24,0.2424,0.7,0.1343,11,436,447,hour,8.0,2012-01,Lembap (>60%)
8774,2012-01-06,1,1,1,0,5,1,1,0.24,0.2424,0.7,0.1642,4,237,241,hour,9.0,2012-01,Lembap (>60%)
8775,2012-01-06,1,1,1,0,5,1,1,0.26,0.2576,0.65,0.194,14,102,116,hour,10.0,2012-01,Lembap (>60%)
8776,2012-01-06,1,1,1,0,5,1,1,0.3,0.303,0.56,0.1642,8,130,138,hour,11.0,2012-01,Normal (30-60%)
8777,2012-01-06,1,1,1,0,5,1,1,0.36,0.3333,0.5,0.2537,23,168,191,hour,12.0,2012-01,Normal (30-60%)
8778,2012-01-06,1,1,1,0,5,1,1,0.4,0.4091,0.43,0.2836,16,188,204,hour,13.0,2012-01,Normal (30-60%)
8779,2012-01-06,1,1,1,0,5,1,1,0.46,0.4545,0.36,0.194,26,152,178,hour,14.0,2012-01,Normal (30-60%)
8780,2012-01-06,1,1,1,0,5,1,1,0.52,0.5,0.27,0.2537,44,178,222,hour,15.0,2012-01,Kering (<30%)
8781,2012-01-06,1,1,1,0,5,1,1,0.52,0.5,0.27,0.2836,35,259,294,hour,16.0,2012-01,Kering (<30%)
8782,2012-01-06,1,1,1,0,5,1,1,0.46,0.4545,0.36,0.2239,20,456,476,hour,17.0,2012-01,Normal (30-60%)
8783,2012-01-06,1,1,1,0,5,1,1,0.5,0.4848,0.29,0.2537,28,391,419,hour,18.0,2012-01,Kering (<30%)
8784,2012-01-06,1,1,1,0,5,1,1,0.46,0.4545,0.33,0.2836,11,261,272,hour,19.0,2012-01,Normal (30-60%)
8785,2012-01-06,1,1,1,0,5,1,1,0.42,0.4242,0.41,0.194,14,163,177,hour,20.0,2012-01,Normal (30-60%)
8786,2012-01-06,1,1,1,0,5,1,1,0.4,0.4091,0.43,0.2239,17,137,154,hour,21.0,2012-01,Normal (30-60%)
8787,2012-01-06,1,1,1,0,5,1,1,0.36,0.3485,0.5,0.194,12,123,135,hour,22.0,2012-01,Normal (30-60%)
8788,2012-01-06,1,1,1,0,5,1,1,0.36,0.3788,0.5,0.0,13,88,101,hour,23.0,2012-01,Normal (30-60%)
8789,2012-01-07,1,1,1,0,6,0,1,0.36,0.3485,0.5,0.1642,2,77,79,hour,0.0,2012-01,Normal (30-60%)
8790,2012-01-07,1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,6,56,62,hour,1.0,2012-01,Normal (30-60%)
8791,2012-01-07,1,1,1,0,6,0,1,0.36,0.3636,0.5,0.1045,2,36,38,hour,2.0,2012-01,Normal (30-60%)
8792,2012-01-07,1,1,1,0,6,0,1,0.32,0.3333,0.57,0.1045,1,19,20,hour,3.0,2012-01,Normal (30-60%)
8793,2012-01-07,1,1,1,0,6,0,1,0.32,0.3333,0.57,0.0896,1,9,10,hour,4.0,2012-01,Normal (30-60%)
8794,2012-01-07,1,1,1,0,6,0,1,0.26,0.2727,0.75,0.1045,2,7,9,hour,5.0,2012-01,Lembap (>60%)
8795,2012-01-07,1,1,1,0,6,0,1,0.26,0.2727,0.75,0.1045,0,7,7,hour,6.0,2012-01,Lembap (>60%)
8796,2012-01-07,1,1,1,0,6,0,1,0.22,0.2273,0.87,0.194,0,20,20,hour,7.0,2012-01,Lembap (>60%)
8797,2012-01-07,1,1,1,0,6,0,1,0.24,0.2576,0.75,0.1045,0,64,64,hour,8.0,2012-01,Lembap (>60%)
8798,2012-01-07,1,1,1,0,6,0,1,0.22,0.2273,0.8,0.1343,14,116,130,hour,9.0,2012-01,Lembap (>60%)
8799,2012-01-07,1,1,1,0,6,0,1,0.28,0.303,0.75,0.0896,43,160,203,hour,10.0,2012-01,Lembap (>60%)
8800,2012-01-07,1,1,1,0,6,0,1,0.34,0.3182,0.57,0.2239,74,250,324,hour,11.0,2012-01,Normal (30-60%)
8801,2012-01-07,1,1,1,0,6,0,1,0.4,0.4091,0.43,0.2239,100,276,376,hour,12.0,2012-01,Normal (30-60%)
8802,2012-01-07,1,1,1,0,6,0,1,0.44,0.4394,0.44,0.194,149,296,445,hour,13.0,2012-01,Normal (30-60%)
8803,2012-01-07,1,1,1,0,6,0,1,0.5,0.4848,0.42,0.2836,156,356,512,hour,14.0,2012-01,Normal (30-60%)
8804,2012-01-07,1,1,1,0,6,0,1,0.58,0.5455,0.37,0.2985,132,317,449,hour,15.0,2012-01,Normal (30-60%)
8805,2012-01-07,1,1,1,0,6,0,2,0.56,0.5303,0.37,0.2836,133,268,401,hour,16.0,2012-01,Normal (30-60%)
8806,2012-01-07,1,1,1,0,6,0,2,0.54,0.5152,0.43,0.1343,87,235,322,hour,17.0,2012-01,Normal (30-60%)
8807,2012-01-07,1,1,1,0,6,0,1,0.54,0.5152,0.45,0.1343,49,248,297,hour,18.0,2012-01,Normal (30-60%)
8808,2012-01-07,1,1,1,0,6,0,1,0.52,0.5,0.42,0.1045,44,171,215,hour,19.0,2012-01,Normal (30-60%)
8809,2012-01-07,1,1,1,0,6,0,1,0.5,0.4848,0.39,0.2537,21,149,170,hour,20.0,2012-01,Normal (30-60%)
8810,2012-01-07,1,1,1,0,6,0,1,0.44,0.4394,0.44,0.2239,22,118,140,hour,21.0,2012-01,Normal (30-60%)
8811,2012-01-07,1,1,1,0,6,0,1,0.44,0.4394,0.38,0.2537,16,93,109,hour,22.0,2012-01,Normal (30-60%)
8812,2012-01-07,1,1,1,0,6,0,1,0.42,0.4242,0.38,0.2239,16,103,119,hour,23.0,2012-01,Normal (30-60%)
8813,2012-01-08,1,1,1,0,0,0,1,0.38,0.3939,0.4,0.2836,14,77,91,hour,0.0,2012-01,Normal (30-60%)
8814,2012-01-08,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.194,10,62,72,hour,1.0,2012-01,Normal (30-60%)
8815,2012-01-08,1,1,1,0,0,0,1,0.36,0.3333,0.37,0.2836,10,57,67,hour,2.0,2012-01,Normal (30-60%)
8816,2012-01-08,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.1343,6,26,32,hour,3.0,2012-01,Normal (30-60%)
8817,2012-01-08,1,1,1,0,0,0,1,0.32,0.303,0.49,0.2537,2,4,6,hour,4.0,2012-01,Normal (30-60%)
8818,2012-01-08,1,1,1,0,0,0,2,0.32,0.3333,0.49,0.1045,0,2,2,hour,5.0,2012-01,Normal (30-60%)
8819,2012-01-08,1,1,1,0,0,0,2,0.3,0.3333,0.52,0.0,0,2,2,hour,6.0,2012-01,Normal (30-60%)
8820,2012-01-08,1,1,1,0,0,0,2,0.3,0.3333,0.52,0.0,1,23,24,hour,7.0,2012-01,Normal (30-60%)
8821,2012-01-08,1,1,1,0,0,0,1,0.3,0.303,0.52,0.1343,4,53,57,hour,8.0,2012-01,Normal (30-60%)
8822,2012-01-08,1,1,1,0,0,0,1,0.32,0.3333,0.53,0.1343,23,102,125,hour,9.0,2012-01,Normal (30-60%)
8823,2012-01-08,1,1,1,0,0,0,1,0.34,0.3333,0.49,0.1642,27,181,208,hour,10.0,2012-01,Normal (30-60%)
8824,2012-01-08,1,1,1,0,0,0,1,0.36,0.3485,0.46,0.2239,55,201,256,hour,11.0,2012-01,Normal (30-60%)
8825,2012-01-08,1,1,1,0,0,0,1,0.38,0.3939,0.43,0.2239,78,273,351,hour,12.0,2012-01,Normal (30-60%)
8826,2012-01-08,1,1,1,0,0,0,1,0.4,0.4091,0.37,0.2985,77,266,343,hour,13.0,2012-01,Normal (30-60%)
8827,2012-01-08,1,1,1,0,0,0,1,0.4,0.4091,0.4,0.194,75,253,328,hour,14.0,2012-01,Normal (30-60%)
8828,2012-01-08,1,1,1,0,0,0,1,0.4,0.4091,0.37,0.2836,89,241,330,hour,15.0,2012-01,Normal (30-60%)
8829,2012-01-08,1,1,1,0,0,0,1,0.4,0.4091,0.37,0.2985,58,256,314,hour,16.0,2012-01,Normal (30-60%)
8830,2012-01-08,1,1,1,0,0,0,1,0.38,0.3939,0.4,0.2239,22,197,219,hour,17.0,2012-01,Normal (30-60%)
8831,2012-01-08,1,1,1,0,0,0,1,0.34,0.3182,0.46,0.2239,19,162,181,hour,18.0,2012-01,Normal (30-60%)
8832,2012-01-08,1,1,1,0,0,0,1,0.32,0.3182,0.49,0.194,8,104,112,hour,19.0,2012-01,Normal (30-60%)
8833,2012-01-08,1,1,1,0,0,0,1,0.3,0.303,0.52,0.1642,7,119,126,hour,20.0,2012-01,Normal (30-60%)
8834,2012-01-08,1,1,1,0,0,0,1,0.28,0.2727,0.56,0.2239,10,81,91,hour,21.0,2012-01,Normal (30-60%)
8835,2012-01-08,1,1,1,0,0,0,1,0.26,0.2727,0.6,0.1045,4,54,58,hour,22.0,2012-01,Normal (30-60%)
8836,2012-01-08,1,1,1,0,0,0,1,0.26,0.2424,0.56,0.2537,0,30,30,hour,23.0,2012-01,Normal (30-60%)
8837,2012-01-09,1,1,1,0,1,1,1,0.24,0.2273,0.6,0.2239,3,12,15,hour,0.0,2012-01,Normal (30-60%)
8838,2012-01-09,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1,4,5,hour,1.0,2012-01,Normal (30-60%)
8839,2012-01-09,1,1,1,0,1,1,1,0.24,0.2424,0.56,0.1343,2,3,5,hour,2.0,2012-01,Normal (30-60%)
8840,2012-01-09,1,1,1,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3,hour,3.0,2012-01,Normal (30-60%)
8841,2012-01-09,1,1,1,0,1,1,1,0.22,0.2424,0.64,0.1045,0,4,4,hour,4.0,2012-01,Lembap (>60%)
8842,2012-01-09,1,1,1,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21,hour,5.0,2012-01,Lembap (>60%)
8843,2012-01-09,1,1,1,0,1,1,2,0.22,0.2273,0.6,0.1343,3,85,88,hour,6.0,2012-01,Normal (30-60%)
8844,2012-01-09,1,1,1,0,1,1,2,0.22,0.2424,0.6,0.1045,1,239,240,hour,7.0,2012-01,Normal (30-60%)
8845,2012-01-09,1,1,1,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,hour,8.0,2012-01,Normal (30-60%)
8846,2012-01-09,1,1,1,0,1,1,2,0.22,0.2727,0.64,0.0,9,188,197,hour,9.0,2012-01,Lembap (>60%)
8847,2012-01-09,1,1,1,0,1,1,1,0.24,0.2879,0.6,0.0,13,95,108,hour,10.0,2012-01,Normal (30-60%)
8848,2012-01-09,1,1,1,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88,hour,11.0,2012-01,Normal (30-60%)
8849,2012-01-09,1,1,1,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103,hour,12.0,2012-01,Normal (30-60%)
8850,2012-01-09,1,1,1,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,hour,13.0,2012-01,Normal (30-60%)
8851,2012-01-09,1,1,1,0,1,1,3,0.22,0.2273,0.75,0.1642,5,45,50,hour,14.0,2012-01,Lembap (>60%)
8852,2012-01-09,1,1,1,0,1,1,3,0.22,0.2273,0.75,0.1642,5,64,69,hour,15.0,2012-01,Lembap (>60%)
8853,2012-01-09,1,1,1,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49,hour,16.0,2012-01,Lembap (>60%)
8854,2012-01-09,1,1,1,0,1,1,3,0.22,0.2727,0.87,0.0,5,147,152,hour,17.0,2012-01,Lembap (>60%)
8855,2012-01-09,1,1,1,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164,hour,18.0,2012-01,Lembap (>60%)
8856,2012-01-09,1,1,1,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190,hour,19.0,2012-01,Lembap (>60%)
8857,2012-01-09,1,1,1,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132,hour,20.0,2012-01,Lembap (>60%)
8858,2012-01-09,1,1,1,0,1,1,2,0.2,0.2576,0.93,0.0,1,78,79,hour,21.0,2012-01,Lembap (>60%)
8859,2012-01-09,1,1,1,0,1,1,2,0.2,0.2273,0.92,0.1045,8,54,62,hour,22.0,2012-01,Lembap (>60%)
8860,2012-01-09,1,1,1,0,1,1,2,0.22,0.2424,0.87,0.1045,1,51,52,hour,23.0,2012-01,Lembap (>60%)
8861,2012-01-10,1,1,1,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14,hour,0.0,2012-01,Lembap (>60%)
8862,2012-01-10,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2,3,5,hour,1.0,2012-01,Lembap (>60%)
8863,2012-01-10,1,1,1,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4,hour,2.0,2012-01,Lembap (>60%)
8864,2012-01-10,1,1,1,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,hour,4.0,2012-01,Lembap (>60%)
8865,2012-01-10,1,1,1,0,2,1,1,0.4,0.4091,0.47,0.2239,0,23,23,hour,5.0,2012-01,Normal (30-60%)
8866,2012-01-10,1,1,1,0,2,1,2,0.18,0.1818,0.93,0.194,0,79,79,hour,6.0,2012-01,Lembap (>60%)
8867,2012-01-10,1,1,1,0,2,1,2,0.18,0.197,0.93,0.1642,3,219,222,hour,7.0,2012-01,Lembap (>60%)
8868,2012-01-10,1,1,1,0,2,1,2,0.18,0.197,0.93,0.1642,6,465,471,hour,8.0,2012-01,Lembap (>60%)
8869,2012-01-10,1,1,1,0,2,1,2,0.18,0.197,0.93,0.1642,11,184,195,hour,9.0,2012-01,Lembap (>60%)
8870,2012-01-10,1,1,1,0,2,1,2,0.18,0.197,0.93,0.1642,3,80,83,hour,10.0,2012-01,Lembap (>60%)
8871,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,8,93,101,hour,11.0,2012-01,Normal (30-60%)
8872,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140,hour,12.0,2012-01,Normal (30-60%)
8873,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178,hour,13.0,2012-01,Normal (30-60%)
8874,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106,hour,14.0,2012-01,Normal (30-60%)
8875,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,17,119,136,hour,15.0,2012-01,Normal (30-60%)
8876,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.3582,15,225,240,hour,16.0,2012-01,Normal (30-60%)
8877,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2537,14,446,460,hour,17.0,2012-01,Normal (30-60%)
8878,2012-01-10,1,1,1,0,2,1,1,0.4,0.4091,0.4,0.1045,13,372,385,hour,18.0,2012-01,Normal (30-60%)
8879,2012-01-10,1,1,1,0,2,1,1,0.38,0.3939,0.46,0.1045,11,270,281,hour,19.0,2012-01,Normal (30-60%)
8880,2012-01-10,1,1,1,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200,hour,20.0,2012-01,Normal (30-60%)
8881,2012-01-10,1,1,1,0,2,1,1,0.32,0.3333,0.66,0.0896,7,109,116,hour,21.0,2012-01,Lembap (>60%)
8882,2012-01-10,1,1,1,0,2,1,1,0.3,0.303,0.7,0.0896,10,104,114,hour,22.0,2012-01,Lembap (>60%)
8883,2012-01-10,1,1,1,0,2,1,1,0.26,0.2727,0.81,0.1045,3,38,41,hour,23.0,2012-01,Lembap (>60%)
8884,2012-01-11,1,1,1,0,3,1,1,0.26,0.303,0.81,0.0,2,26,28,hour,0.0,2012-01,Lembap (>60%)
8885,2012-01-11,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1,6,7,hour,1.0,2012-01,Lembap (>60%)
8886,2012-01-11,1,1,1,0,3,1,1,0.2,0.2121,0.85,0.1642,0,5,5,hour,2.0,2012-01,Lembap (>60%)
